residuals	frequency
3.29750661175e-05	0.0514233241506
0.000890149001331	0.0229568411387
0.00174732293655	0.0229568411387
0.00260449687176	0.0247933884298
0.00346167080697	0.0192837465565
0.00431884474219	0.0238751147842
0.0051760186774	0.0266299357208
0.00603319261261	0.0266299357208
0.00689036654783	0.0192837465565
0.00774754048304	0.0266299357208
0.00860471441826	0.0229568411387
0.00946188835347	0.030303030303
0.0103190622887	0.0422405876951
0.0111762362239	0.0468319559229
0.0120334101591	0.0495867768595
0.0128905840943	0.0560146923783
0.0137477580295	0.030303030303
0.0146049319648	0.0367309458219
0.0154621059	0.0312213039486
0.0163192798352	0.0293847566575
0.0171764537704	0.0330578512397
0.0180336277056	0.0358126721763
0.0188908016408	0.0293847566575
0.019747975576	0.0413223140496
0.0206051495112	0.0321395775941
0.0214623234465	0.0321395775941
0.0223194973817	0.0348943985308
0.0231766713169	0.030303030303
0.0240338452521	0.030303030303
0.0248910191873	0.030303030303
0.0257481931225	0.0174471992654
0.0266053670577	0.00734618916437
0.027462540993	0.00550964187328
