residuals	frequency
0.000112387939992	0.0174471992654
0.000644179516129	0.0165289256198
0.00117597109227	0.0376492194674
0.0017077626684	0.0477502295684
0.00223955424454	0.0670339761249
0.00277134582068	0.0697887970615
0.00330313739681	0.0495867768595
0.00383492897295	0.0514233241506
0.00436672054909	0.0358126721763
0.00489851212523	0.0358126721763
0.00543030370136	0.0266299357208
0.0059620952775	0.0284664830119
0.00649388685364	0.0247933884298
0.00702567842977	0.0156106519743
0.00755747000591	0.020202020202
0.00808926158205	0.0257116620753
0.00862105315819	0.0192837465565
0.00915284473432	0.0174471992654
0.00968463631046	0.010101010101
0.0102164278866	0.0174471992654
0.0107482194627	0.0238751147842
0.0112800110389	0.0174471992654
0.011811802615	0.0119375573921
0.0123435941911	0.030303030303
0.0128753857673	0.0284664830119
0.0134071773434	0.0348943985308
0.0139389689196	0.0495867768595
0.0144707604957	0.0532598714417
0.0150025520718	0.0514233241506
0.015534343648	0.0367309458219
0.0160661352241	0.0192837465565
0.0165979268002	0.00367309458219
0.0171297183764	0.00459136822773
