residuals	frequency
1.26369830483e-05	0.56138453218
0.000500898336781	0.0237966468361
0.000989159690514	0.0183883180097
0.00147742104425	0.0173066522445
0.00196568239798	0.0167658193618
0.00245394375171	0.0210924824229
0.00294220510545	0.0129799891833
0.00343046645918	0.0162249864792
0.00391872781291	0.0227149810708
0.00440698916664	0.0275824770146
0.00489525052038	0.0373174689021
0.00538351187411	0.0427257977285
0.00587177322784	0.0297458085452
0.00636003458158	0.019469983775
0.00684829593531	0.0118983234181
0.00733655728904	0.013520822066
0.00782481864278	0.00973499188751
0.00831307999651	0.00865332612223
0.00880134135024	0.00865332612223
0.00928960270397	0.00865332612223
0.00977786405771	0.00648999459167
0.0102661254114	0.00594916170903
0.0107543867652	0.00378583017847
0.0112426481189	0.00811249323959
0.0117309094726	0.00540832882639
0.0122191708264	0.00486749594375
0.0127074321801	0.00648999459167
0.0131956935338	0.00378583017847
0.0136839548876	0.00162249864792
0.0141722162413	0.00216333153056
0.014660477595	0.00540832882639
0.0151487389488	0.00162249864792
0.0156370003025	0.0027041644132
0.0161252616562	0.00108166576528
0.01661352301	0.00216333153056
0.0171017843637	0.0027041644132
0.0175900457174	0.000540832882639
0.0180783070712	0.0027041644132
0.0185665684249	0.000540832882639
0.0190548297786	0.00108166576528
0.0195430911324	0.00108166576528
0.0200313524861	0.000540832882639
0.0205196138398	0.000540832882639
