residuals	frequency
0.000305472999166	0.0339761248852
0.00070374492571	0.048668503214
0.00110201685225	0.0541781450872
0.0015002887788	0.0505050505051
0.00189856070534	0.0569329660239
0.00229683263189	0.0367309458219
0.00269510455843	0.0321395775941
0.00309337648497	0.030303030303
0.00349164841152	0.030303030303
0.00388992033806	0.0284664830119
0.00428819226461	0.0220385674931
0.00468646419115	0.0358126721763
0.00508473611769	0.0247933884298
0.00548300804424	0.0312213039486
0.00588127997078	0.0348943985308
0.00627955189733	0.0220385674931
0.00667782382387	0.0293847566575
0.00707609575041	0.0312213039486
0.00747436767696	0.0247933884298
0.0078726396035	0.0348943985308
0.00827091153005	0.040404040404
0.00866918345659	0.030303030303
0.00906745538313	0.0422405876951
0.00946572730968	0.0440771349862
0.00986399923622	0.0330578512397
0.0102622711628	0.030303030303
0.0106605430893	0.0211202938476
0.0110588150159	0.0293847566575
0.0114570869424	0.0165289256198
0.0118553588689	0.00918273645546
0.0122536307955	0.00550964187328
0.012651902722	0.00275482093664
0.0130501746486	0.00183654729109
