residuals	frequency
5.25190693146e-05	0.0762167125803
0.000718855166137	0.0560146923783
0.00138519126296	0.0348943985308
0.00205152735978	0.030303030303
0.0027178634566	0.0358126721763
0.00338419955343	0.0257116620753
0.00405053565025	0.0238751147842
0.00471687174707	0.0367309458219
0.00538320784389	0.0257116620753
0.00604954394072	0.0321395775941
0.00671588003754	0.0495867768595
0.00738221613436	0.0550964187328
0.00804855223118	0.0440771349862
0.00871488832801	0.0376492194674
0.00938122442483	0.0367309458219
0.0100475605217	0.0238751147842
0.0107138966185	0.0220385674931
0.0113802327153	0.020202020202
0.0120465688121	0.0238751147842
0.0127129049089	0.0238751147842
0.0133792410058	0.0174471992654
0.0140455771026	0.0266299357208
0.0147119131994	0.0211202938476
0.0153782492962	0.0358126721763
0.0160445853931	0.0257116620753
0.0167109214899	0.030303030303
0.0173772575867	0.0284664830119
0.0180435936835	0.0192837465565
0.0187099297803	0.0321395775941
0.0193762658772	0.0247933884298
0.020042601974	0.0137741046832
0.0207089380708	0.00826446280992
0.0213752741676	0.00183654729109
