residuals	frequency
2.5025482524e-06	0.64247471743
0.000421413019285	0.0422367638311
0.000840323490318	0.0208209399167
0.00125923396135	0.0118976799524
0.00167814443238	0.0107079119572
0.00209705490342	0.0107079119572
0.00251596537445	0.0154669839381
0.00293487584548	0.0166567519334
0.00335378631652	0.00951814396193
0.00377269678755	0.0118976799524
0.00419160725858	0.00773349196907
0.00461051772962	0.0154669839381
0.00502942820065	0.0107079119572
0.00544833867168	0.0136823319453
0.00586724914271	0.0148720999405
0.00628615961375	0.0232004759072
0.00670507008478	0.0226055919096
0.00712398055581	0.022010707912
0.00754289102685	0.0154669839381
0.00796180149788	0.0101130279595
0.00838071196891	0.00416418798334
0.00879962243995	0.00475907198096
0.00921853291098	0.00356930398572
0.00963744338201	0.0029744199881
0.010056353853	0.0059488399762
0.0104752643241	0.0029744199881
0.0108941747951	0.00535395597858
0.0113130852661	0.00475907198096
0.0117319957372	0.00416418798334
0.0121509062082	0.00237953599048
0.0125698166792	0.0
0.0129887271503	0.00178465199286
0.0134076376213	0.00356930398572
0.0138265480923	0.0029744199881
0.0142454585634	0.0
0.0146643690344	0.00059488399762
0.0150832795054	0.00118976799524
0.0155021899765	0.0
0.0159211004475	0.0
0.0163400109185	0.0
0.0167589213896	0.00059488399762
