residuals	frequency
0.000116394513869	0.078971533517
0.000565379970644	0.040404040404
0.00101436542742	0.0596877869605
0.00146335088419	0.0394857667585
0.00191233634097	0.0468319559229
0.00236132179774	0.040404040404
0.00281030725452	0.0358126721763
0.00325929271129	0.0312213039486
0.00370827816807	0.0275482093664
0.00415726362484	0.0247933884298
0.00460624908162	0.0376492194674
0.00505523453839	0.0312213039486
0.00550421999517	0.0266299357208
0.00595320545194	0.030303030303
0.00640219090871	0.0459136822773
0.00685117636549	0.0541781450872
0.00730016182226	0.0449954086318
0.00774914727904	0.0532598714417
0.00819813273581	0.0514233241506
0.00864711819259	0.040404040404
0.00909610364936	0.0293847566575
0.00954508910614	0.0284664830119
0.00999407456291	0.0156106519743
0.0104430600197	0.0211202938476
0.0108920454765	0.00918273645546
0.0113410309332	0.0110192837466
0.01179001639	0.0119375573921
0.0122390018468	0.00734618916437
0.0126879873036	0.00183654729109
0.0131369727603	0.00459136822773
0.0135859582171	0.00367309458219
0.0140349436739	0.00642791551882
0.0144839291307	0.00826446280992
