residuals	frequency
0.000447416198053	0.0211202938476
0.000928315427873	0.0229568411387
0.00140921465769	0.0459136822773
0.00189011388751	0.0560146923783
0.00237101311733	0.048668503214
0.00285191234715	0.0505050505051
0.00333281157698	0.0615243342516
0.0038137108068	0.0734618916437
0.00429461003662	0.0578512396694
0.00477550926644	0.0413223140496
0.00525640849626	0.0284664830119
0.00573730772608	0.0312213039486
0.0062182069559	0.020202020202
0.00669910618572	0.0321395775941
0.00718000541554	0.0211202938476
0.00766090464536	0.0146923783287
0.00814180387518	0.020202020202
0.008622703105	0.0238751147842
0.00910360233482	0.0192837465565
0.00958450156464	0.0220385674931
0.0100654007945	0.0156106519743
0.0105463000243	0.0128558310376
0.0110271992541	0.0229568411387
0.0115080984839	0.0266299357208
0.0119889977137	0.0293847566575
0.0124698969436	0.0229568411387
0.0129507961734	0.0385674931129
0.0134316954032	0.0312213039486
0.013912594633	0.030303030303
0.0143934938628	0.0284664830119
0.0148743930927	0.0146923783287
0.0153552923225	0.00734618916437
0.0158361915523	0.00642791551882
