residuals	frequency
2.80698563534e-06	0.607896160087
0.000371307075855	0.0827474310438
0.000739807166075	0.0557057869118
0.00110830725629	0.032990805841
0.00147680734651	0.0221741481882
0.00184530743673	0.0129799891833
0.00221380752695	0.0167658193618
0.00258230761717	0.00973499188751
0.00295080770739	0.0151433207139
0.00331930779761	0.00973499188751
0.00368780788783	0.00865332612223
0.00405630797805	0.00973499188751
0.00442480806827	0.00919415900487
0.00479330815849	0.00540832882639
0.00516180824871	0.00594916170903
0.00553030833893	0.00540832882639
0.00589880842915	0.00919415900487
0.00626730851937	0.00540832882639
0.00663580860959	0.00648999459167
0.00700430869981	0.00432666306111
0.00737280879003	0.00486749594375
0.00774130888025	0.00432666306111
0.00810980897047	0.00378583017847
0.00847830906069	0.00811249323959
0.00884680915091	0.00378583017847
0.00921530924113	0.00378583017847
0.00958380933135	0.00324499729584
0.00995230942157	0.00540832882639
0.0103208095118	0.00378583017847
0.010689309602	0.00324499729584
0.0110578096922	0.00324499729584
0.0114263097824	0.00324499729584
0.0117948098727	0.0027041644132
0.0121633099629	0.0027041644132
0.0125318100531	0.000540832882639
0.0129003101433	0.00162249864792
0.0132688102335	0.000540832882639
0.0136373103238	0.00108166576528
0.014005810414	0.00162249864792
0.0143743105042	0.00108166576528
0.0147428105944	0.0
0.0151113106846	0.00108166576528
0.0154798107749	0.000540832882639
