residuals	frequency
0.0001	0.0
0.000125892541179	0.0
0.000158489319246	0.0
0.000199526231497	0.0
0.000251188643151	0.0
0.000316227766017	0.0
0.000398107170553	0.0
0.000501187233627	0.0
0.00063095734448	0.0
0.000794328234724	0.0
0.001	0.0
0.00125892541179	0.0
0.00158489319246	0.0
0.00199526231497	0.0
0.00251188643151	0.0
0.00316227766017	0.0
0.00398107170553	0.0
0.00501187233627	0.0
0.0063095734448	0.0
0.00794328234724	0.0
0.01	0.0
0.0125892541179	0.0
0.0158489319246	0.0
0.0199526231497	0.0
0.0251188643151	0.0
0.0316227766017	0.000595238095238
0.0398107170553	0.0
0.0501187233627	0.000595238095238
0.063095734448	0.0
0.0794328234724	0.00119047619048
0.1	0.0
0.125892541179	0.000595238095238
0.158489319246	0.00238095238095
0.199526231497	0.00297619047619
0.251188643151	0.00952380952381
0.316227766017	0.0107142857143
0.398107170553	0.0255952380952
0.501187233627	0.0946428571429
0.63095734448	0.0869047619048
0.794328234724	0.764285714286
