residuals	frequency
0.000445982196658	0.00826446280992
0.000751260266051	0.0229568411387
0.00105653833544	0.0376492194674
0.00136181640484	0.0550964187328
0.00166709447423	0.0826446280992
0.00197237254363	0.0642791551882
0.00227765061302	0.0532598714417
0.00258292868241	0.0541781450872
0.00288820675181	0.0394857667585
0.0031934848212	0.0321395775941
0.00349876289059	0.0330578512397
0.00380404095999	0.0348943985308
0.00410931902938	0.0560146923783
0.00441459709877	0.0495867768595
0.00471987516817	0.0615243342516
0.00502515323756	0.068870523416
0.00533043130695	0.058769513315
0.00563570937635	0.0367309458219
0.00594098744574	0.0229568411387
0.00624626551514	0.0156106519743
0.00655154358453	0.0211202938476
0.00685682165392	0.0183654729109
0.00716209972332	0.0146923783287
0.00746737779271	0.0146923783287
0.0077726558621	0.0110192837466
0.0080779339315	0.00734618916437
0.00838321200089	0.00275482093664
0.00868849007028	0.00367309458219
0.00899376813968	0.00183654729109
0.00929904620907	0.00183654729109
0.00960432427846	0.00275482093664
0.00990960234786	0.00275482093664
0.0102148804173	0.00918273645546
