residuals	frequency
2.34158146182e-05	0.0468319559229
0.000874729049506	0.0257116620753
0.00172604228439	0.020202020202
0.00257735551928	0.0275482093664
0.00342866875417	0.020202020202
0.00427998198906	0.0174471992654
0.00513129522394	0.0266299357208
0.00598260845883	0.0238751147842
0.00683392169372	0.0211202938476
0.00768523492861	0.0266299357208
0.00853654816349	0.0238751147842
0.00938786139838	0.0284664830119
0.0102391746333	0.0394857667585
0.0110904878682	0.0422405876951
0.011941801103	0.0523415977961
0.0127931143379	0.048668503214
0.0136444275728	0.0459136822773
0.0144957408077	0.0413223140496
0.0153470540426	0.0339761248852
0.0161983672775	0.0321395775941
0.0170496805124	0.0413223140496
0.0179009937473	0.0312213039486
0.0187523069821	0.0293847566575
0.019603620217	0.0358126721763
0.0204549334519	0.0348943985308
0.0213062466868	0.0293847566575
0.0221575599217	0.0321395775941
0.0230088731566	0.0312213039486
0.0238601863915	0.0293847566575
0.0247114996264	0.0330578512397
0.0255628128612	0.0137741046832
0.0264141260961	0.00826446280992
0.027265439331	0.00550964187328
