residuals	frequency
0.00132460245977	0.00826446280992
0.0015505568122	0.0137741046832
0.00177651116463	0.0257116620753
0.00200246551706	0.0376492194674
0.00222841986949	0.0376492194674
0.00245437422192	0.0569329660239
0.00268032857435	0.0560146923783
0.00290628292678	0.0596877869605
0.00313223727921	0.0477502295684
0.00335819163164	0.0358126721763
0.00358414598407	0.0348943985308
0.00381010033649	0.0348943985308
0.00403605468892	0.0358126721763
0.00426200904135	0.0275482093664
0.00448796339378	0.0330578512397
0.00471391774621	0.0367309458219
0.00493987209864	0.0275482093664
0.00516582645107	0.0495867768595
0.0053917808035	0.0505050505051
0.00561773515593	0.0477502295684
0.00584368950836	0.0633608815427
0.00606964386079	0.0477502295684
0.00629559821321	0.0330578512397
0.00652155256564	0.0266299357208
0.00674750691807	0.020202020202
0.0069734612705	0.0146923783287
0.00719941562293	0.0119375573921
0.00742536997536	0.00367309458219
0.00765132432779	0.00550964187328
0.00787727868022	0.00275482093664
0.00810323303265	0.00459136822773
0.00832918738508	0.00183654729109
0.00855514173751	0.00642791551882
