residuals	frequency
3.67511821772e-06	0.925207756233
0.000192123111309	0.0207756232687
0.000380571104401	0.00761772853186
0.000569019097493	0.00415512465374
0.000757467090585	0.00207756232687
0.000945915083676	0.00346260387812
0.00113436307677	0.00277008310249
0.00132281106986	0.00484764542936
0.00151125906295	0.00207756232687
0.00169970705604	0.0
0.00188815504913	0.00346260387812
0.00207660304223	0.000692520775623
0.00226505103532	0.00207756232687
0.00245349902841	0.000692520775623
0.0026419470215	0.00277008310249
0.00283039501459	0.00138504155125
0.00301884300769	0.000692520775623
0.00320729100078	0.000692520775623
0.00339573899387	0.00207756232687
0.00358418698696	0.00138504155125
0.00377263498005	0.00138504155125
0.00396108297314	0.0
0.00414953096624	0.000692520775623
0.00433797895933	0.00207756232687
0.00452642695242	0.00138504155125
0.00471487494551	0.0
0.0049033229386	0.0
0.00509177093169	0.0
0.00528021892479	0.000692520775623
0.00546866691788	0.000692520775623
0.00565711491097	0.000692520775623
0.00584556290406	0.0
0.00603401089715	0.000692520775623
0.00622245889024	0.000692520775623
0.00641090688334	0.0
0.00659935487643	0.00138504155125
0.00678780286952	0.0
0.00697625086261	0.000692520775623
