residuals	frequency
8.53809969898e-05	0.0973370064279
0.000426290471051	0.0762167125803
0.000767199945113	0.0468319559229
0.00110810941917	0.0468319559229
0.00144901889324	0.0495867768595
0.0017899283673	0.0367309458219
0.00213083784136	0.0385674931129
0.00247174731542	0.0358126721763
0.00281265678948	0.0339761248852
0.00315356626354	0.0165289256198
0.00349447573761	0.0330578512397
0.00383538521167	0.0321395775941
0.00417629468573	0.0284664830119
0.00451720415979	0.0358126721763
0.00485811363385	0.0413223140496
0.00519902310792	0.0633608815427
0.00553993258198	0.0550964187328
0.00588084205604	0.0651974288338
0.0062217515301	0.0477502295684
0.00656266100416	0.0275482093664
0.00690357047822	0.0229568411387
0.00724447995229	0.0119375573921
0.00758538942635	0.010101010101
0.00792629890041	0.00734618916437
0.00826720837447	0.010101010101
0.00860811784853	0.00275482093664
0.00894902732259	0.00183654729109
0.00928993679666	0.000918273645546
0.00963084627072	0.000918273645546
0.00997175574478	0.00642791551882
0.0103126652188	0.00183654729109
0.0106535746929	0.00734618916437
0.010994484167	0.00734618916437
