residuals	frequency
2.91047259765e-05	0.0532598714417
0.00086294863802	0.0247933884298
0.00169679255006	0.020202020202
0.00253063646211	0.0220385674931
0.00336448037415	0.0293847566575
0.00419832428619	0.0192837465565
0.00503216819824	0.0238751147842
0.00586601211028	0.0284664830119
0.00669985602232	0.0220385674931
0.00753369993437	0.0229568411387
0.00836754384641	0.0284664830119
0.00920138775846	0.0321395775941
0.0100352316705	0.040404040404
0.0108690755825	0.0541781450872
0.0117029194946	0.0440771349862
0.0125367634066	0.0550964187328
0.0133706073187	0.0247933884298
0.0142044512307	0.0348943985308
0.0150382951428	0.0293847566575
0.0158721390548	0.030303030303
0.0167059829668	0.0293847566575
0.0175398268789	0.0348943985308
0.0183736707909	0.0321395775941
0.019207514703	0.0422405876951
0.020041358615	0.0339761248852
0.0208752025271	0.0330578512397
0.0217090464391	0.0339761248852
0.0225428903512	0.030303030303
0.0233767342632	0.0293847566575
0.0242105781752	0.030303030303
0.0250444220873	0.0174471992654
0.0258782659993	0.00734618916437
0.0267121099114	0.00550964187328
