residuals	frequency
1.29446527395e-05	0.0532598714417
0.000837362870682	0.0238751147842
0.00166178108863	0.0247933884298
0.00248619930657	0.0220385674931
0.00331061752451	0.0257116620753
0.00413503574245	0.0211202938476
0.0049594539604	0.0257116620753
0.00578387217834	0.0275482093664
0.00660829039628	0.0183654729109
0.00743270861422	0.0284664830119
0.00825712683217	0.0257116620753
0.00908154505011	0.0293847566575
0.00990596326805	0.0440771349862
0.010730381486	0.0550964187328
0.0115547997039	0.0449954086318
0.0123792179219	0.0495867768595
0.0132036361398	0.0293847566575
0.0140280543578	0.0339761248852
0.0148524725757	0.0330578512397
0.0156768907937	0.0266299357208
0.0165013090116	0.0339761248852
0.0173257272295	0.0330578512397
0.0181501454475	0.030303030303
0.0189745636654	0.0413223140496
0.0197989818834	0.0330578512397
0.0206234001013	0.0330578512397
0.0214478183193	0.0330578512397
0.0222722365372	0.030303030303
0.0230966547551	0.0312213039486
0.0239210729731	0.030303030303
0.024745491191	0.0156106519743
0.025569909409	0.00642791551882
0.0263943276269	0.00550964187328
