residuals	frequency
2.31259578254e-07	0.674598453302
0.000368370465187	0.0612730517549
0.000736509670795	0.0452111838192
0.0011046488764	0.0255800118977
0.00147278808201	0.022010707912
0.00184092728762	0.0214158239143
0.00220906649323	0.0154669839381
0.00257720569884	0.0118976799524
0.00294534490445	0.00951814396193
0.00331348411005	0.00892325996431
0.00368162331566	0.00713860797145
0.00404976252127	0.0136823319453
0.00441790172688	0.00416418798334
0.00478604093249	0.00535395597858
0.0051541801381	0.00773349196907
0.0055223193437	0.00654372397383
0.00589045854931	0.00773349196907
0.00625859775492	0.00118976799524
0.00662673696053	0.00416418798334
0.00699487616614	0.00178465199286
0.00736301537175	0.00356930398572
0.00773115457735	0.00475907198096
0.00809929378296	0.00535395597858
0.00846743298857	0.0059488399762
0.00883557219418	0.00416418798334
0.00920371139979	0.00237953599048
0.0095718506054	0.0029744199881
0.00993998981101	0.00237953599048
0.0103081290166	0.0029744199881
0.0106762682222	0.00118976799524
0.0110444074278	0.00059488399762
0.0114125466334	0.00237953599048
0.011780685839	0.00059488399762
0.0121488250447	0.00178465199286
0.0125169642503	0.00118976799524
0.0128851034559	0.0
0.0132532426615	0.00118976799524
0.0136213818671	0.00059488399762
0.0139895210727	0.0
0.0143576602783	0.0
0.0147257994839	0.00059488399762
